Custom.Data.position,Custom.Data.salary_min,Custom.Data.salary_max,Custom.Data.experience,Custom.Data.degree,Custom.Data.work_place,Custom.Data.company_name,Custom.Data.company_type,Custom.Data.company_finance,Custom.Data.company_scale,Custom.Data.bonus,Custom.Data.url
NodeJS开发工程师,10k,20k,经验不限,本科,无锡,帆软软件,数据服务,不需要融资,500-2000人,"技术挂,极客,大牛",https://www.lagou.com/jobs/2647581.html
高级Java工程师,13k,16k,经验10年以上,大专,长沙,竞网,"移动互联网,电商",不需要融资,500-2000人,13-14薪资 五险一金,https://www.lagou.com/jobs/5606182.html
运维工程师,15k,25k,经验不限,本科,上海,元笛,"移动互联网,企业服务",未融资,50-150人,发展前景,https://www.lagou.com/jobs/5625610.html
Python开发工程师,18k,25k,经验1-3年,本科,上海,MXCHIP,硬件,B轮,150-500人,行业前景好 团队氛围好,https://www.lagou.com/jobs/5389064.html
Java后台开发工程师,15k,25k,经验3-5年,本科,深圳,极光,企业服务,上市公司,500-2000人,上市公司、技术氛围好、弹性工作制,https://www.lagou.com/jobs/5906201.html
Python开发工程师,20k,25k,经验5-10年,本科,上海,PwC,"移动互联网,金融",未融资,500-2000人,外企福利 技术前沿 Python开发,https://www.lagou.com/jobs/5281378.html
前端技术主管,12k,20k,经验3-5年,本科,杭州,百e国际,"移动互联网,电商",不需要融资,500-2000人,核心项目 晋升空间 有竞争力薪酬,https://www.lagou.com/jobs/6034796.html
Node.js研发工程师,20k,25k,经验3-5年,本科,北京,众享比特,移动互联网,B轮,50-150人,"全额一金,补充医疗,员工体检,半年调薪",https://www.lagou.com/jobs/3958820.html
高级Node.js后端研发工程师,15k,25k,经验3-5年,本科,深圳,有光科技,人工智能,A轮,50-150人,明星创业团队，弹性工作制，福利超预期,https://www.lagou.com/jobs/5942183.html
售后技术支持,10k,20k,经验3-5年,本科,上海,UCloud,企业服务,D轮及以上,500-2000人,"六险一金,领导好,独角兽公司,弹性工作",https://www.lagou.com/jobs/5473742.html
初级Python开发工程师,10k,15k,经验1-3年,大专,深圳,荔枝微课,"移动互联网,教育",A轮,50-150人,年轻团队，专人带领,https://www.lagou.com/jobs/5814566.html
中高级java工程师,15k,30k,经验5-10年,本科,深圳,深圳市比一比网络科技有限公司,"电商,数据服务",A轮,50-150人,"双休,五险一金,大数据,氛围好",https://www.lagou.com/jobs/5667361.html
高级PHP开发工程师,20k,30k,经验3-5年,本科,深圳,史蒂夫软件,游戏,不需要融资,150-500人,"周末双休,六险一金,高效团队,氛围轻松",https://www.lagou.com/jobs/4836525.html
高级JAVA工程师,15k,30k,经验3-5年,本科,北京,布本智能,数据服务,A轮,15-50人,带薪年假，五险一金，午餐补助，股票期权,https://www.lagou.com/jobs/2672324.html
Node.js 后台工程师,12k,23k,经验1-3年,本科,深圳,AfterShip,电商,不需要融资,50-150人,全球项目、高薪资、高福利、国际团队,https://www.lagou.com/jobs/5545546.html
高级java开发工程师,25k,35k,经验5-10年,本科,深圳,孤岛科技,移动互联网,天使轮,少于15人,一群有意思的人做有意思的事,https://www.lagou.com/jobs/5403762.html
python开发工程师,20k,40k,经验3-5年,本科,北京,青藤云安全,数据服务,B轮,150-500人,五险一金 不打卡 餐补 弹性工作,https://www.lagou.com/jobs/5970054.html
JAVA 服务端开发工程师,6k,10k,经验1-3年,本科,无锡,MYNTAI小觅智能,"数据服务,硬件",A轮,50-150人,弹性工作扁平化管理福利待遇好团队氛围好,https://www.lagou.com/jobs/6082584.html
高级JAVA开发工程师（高级/资深）,15k,25k,经验3-5年,本科,上海,独立日,移动互联网,B轮,50-150人,福利好 晋升空间大,https://www.lagou.com/jobs/5343041.html
运维经理,18k,25k,经验5-10年,本科,北京,凤凰网房产,"移动互联网,文娱丨内容",不需要融资,500-2000人,1-10阶段 薪资待遇好 发展空间大,https://www.lagou.com/jobs/6008684.html
PHP高级开发工程师,15k,30k,经验1-3年,本科,北京,懒投资,金融,A轮,150-500人,"七险一金,旅游基金,弹性办公,绩效奖金",https://www.lagou.com/jobs/3810874.html
高级Java开发工程师(GIS方向),15k,30k,经验5-10年,本科,北京,pkpm,其他,不需要融资,150-500人,七险两金 周末双休 带薪年假 发展空间大,https://www.lagou.com/jobs/5940220.html
php开发工程师,12k,18k,经验3-5年,本科,苏州,极光无限,信息安全,不需要融资,15-50人,薪资丰厚、扁平管理、环境舒适、氛围轻松,https://www.lagou.com/jobs/5919931.html
高级java开发工程师,15k,25k,经验5-10年,本科,杭州,奇点云,"移动互联网,消费生活",A轮,150-500人,"不打卡,带薪年假,股票期权",https://www.lagou.com/jobs/5843202.html
web前端开发工程师（全栈优先）,20k,35k,经验3-5年,本科,上海,七牛云,"移动互联网,数据服务",D轮及以上,150-500人,"上班不打卡,六险一金,免费零食",https://www.lagou.com/jobs/6052157.html
高级Golang工程师,25k,50k,经验3-5年,本科,北京,佰策科技,"移动互联网,广告营销",A轮,150-500人,交通便利 福利多多 牛人带队 扁平管理,https://www.lagou.com/jobs/5824475.html
Ruby后端研发工程师,10k,16k,经验1-3年,大专,深圳,友好速搭,"企业服务,电商",A轮,50-150人,"五险一金,弹性工时,周末双休,年底双薪",https://www.lagou.com/jobs/5603022.html
nodejs后端开发工程师,20k,35k,经验1-3年,本科,上海,极链科技Video++,"数据服务,文娱丨内容",C轮,150-500人,AI+文娱,https://www.lagou.com/jobs/5264533.html
高级后端开发工程师（Golang）,25k,40k,经验3-5年,本科,上海,触宝,"移动互联网,数据服务",上市公司,500-2000人,美股上市公司，团队牛人多,https://www.lagou.com/jobs/5582230.html
服务器开发工程师,15k,30k,经验3-5年,本科,成都,成都卓杭,"移动互联网,游戏",不需要融资,150-500人,"六险一金,周末双休,年度旅游,餐补13薪",https://www.lagou.com/jobs/5532271.html
.net开发工程师,10k,15k,经验1-3年,大专,北京,晓羊教育,"移动互联网,教育",B轮,150-500人,"优秀团队,商业保险,周末双休",https://www.lagou.com/jobs/6011345.html
.NET开发工程师（天天基金）,15k,23k,经验3-5年,本科,上海,东方财富,金融,上市公司,2000人以上,五险一金 公司氛围 发展前景 员工福利,https://www.lagou.com/jobs/6014091.html
前端高级讲师,20k,25k,经验3-5年,大专,北京,积云教育,教育,A轮,150-500人,"五险一金，节日福利,餐补,免费班车",https://www.lagou.com/jobs/5988872.html
高级python开发工程师,20k,30k,经验3-5年,本科,长沙,高新网络科技,游戏,未融资,50-150人,"高薪酬,五险一金,年终奖",https://www.lagou.com/jobs/5923004.html
应用运维工程师,15k,25k,经验3-5年,本科,北京,宜信,金融,上市公司,2000人以上,福利完善，老板nice,https://www.lagou.com/jobs/6077412.html
Cloud Backend Developer,20k,30k,经验5-10年,本科,上海,泰为,移动互联网,上市公司,150-500人,Java 前端,https://www.lagou.com/jobs/5823811.html
Node.js 后端工程师,10k,20k,经验3-5年,本科,上海,迷鹿音乐,"移动互联网,教育",A轮,15-50人,"弹性工作制,跨界团队,活力氛围,艺术气息",https://www.lagou.com/jobs/5431935.html
资深Java开发工程师（架构方向）,20k,35k,经验5-10年,本科,武汉,青藤云安全,数据服务,B轮,150-500人,"技术导向型,极客精神,弹性工时,期权计划",https://www.lagou.com/jobs/5211670.html
后端开发工程师,12k,18k,经验3-5年,本科,深圳,前海手绘,"移动互联网,文娱丨内容",B轮,150-500人,"高薪,发展空间大,行业前景好,福利待遇好",https://www.lagou.com/jobs/5767210.html
后台开发工程师（TVM）(J11914),13k,18k,经验1-3年,本科,西安,绿盟科技,信息安全,上市公司,500-2000人,上市公司；弹性工作；待遇优厚；五险一金；,https://www.lagou.com/jobs/6020303.html
后端/Golang工程师（CRM&amp;电商）,18k,30k,经验5-10年,本科,北京,奇智睿思,移动互联网,上市公司,2000人以上,"国际化团队,国际化客户,气氛活跃,加班少",https://www.lagou.com/jobs/5841203.html
后端高级开发工程师（.NET方向）,10k,20k,经验3-5年,本科,广州,数夫软件,移动互联网,未融资,150-500人,"五险一金,绩效奖金,年终奖金,专业培训",https://www.lagou.com/jobs/3337883.html
java工程师,11k,17k,经验3-5年,本科,深圳,深圳微融,"移动互联网,金融",不需要融资,50-150人,高薪 轻松 灵活,https://www.lagou.com/jobs/5650710.html
高级大数据开发工程师,15k,30k,经验3-5年,本科,上海,圆通,物流丨运输,上市公司,2000人以上,上市公司，前景好，氛围好，待遇好,https://www.lagou.com/jobs/3316937.html
BI工程师,15k,25k,经验3-5年,本科,上海,淘集集,电商,B轮,500-2000人,"扁平化管理,平台大,奖金多,15薪",https://www.lagou.com/jobs/5958765.html
Java工程师,15k,30k,经验5-10年,本科,北京,悟空保,"移动互联网,金融",B轮,50-150人,"顶级团队,年终奖金,发展空间大",https://www.lagou.com/jobs/1900401.html
ELK 工程师,20k,35k,经验3-5年,本科,苏州,极光无限,信息安全,不需要融资,15-50人,薪资丰厚、扁平管理、环境舒适、氛围轻松,https://www.lagou.com/jobs/6035036.html
后端开发工程师（php/go）,20k,40k,经验3-5年,本科,北京,小年糕,软件开发,C轮,150-500人,"指数增长,学习成长,价值实现,专家同事",https://www.lagou.com/jobs/5593373.html
资深存储后端开发工程师（上海）,30k,45k,经验5-10年,本科,上海,七牛云,"移动互联网,数据服务",D轮及以上,150-500人,六险一金 免费健身 绩效奖金,https://www.lagou.com/jobs/5772522.html
中高级C++工程师,12k,20k,经验3-5年,本科,广州,广东东田教育集团有限公司,"移动互联网,教育",不需要融资,150-500人,"优厚待遇,绩效奖金,项目奖金,年终奖",https://www.lagou.com/jobs/3761949.html
Java开发工程师——搜索中台方向,20k,40k,经验3-5年,不限,杭州,有赞,电商,上市公司,2000人以上,"发展空间大, 场景复杂有挑战，技术实力强",https://www.lagou.com/jobs/6002773.html
Mysql DBA,12k,18k,经验1-3年,本科,广州,要出发,"电商,消费生活",D轮及以上,500-2000人,互联网旅游 D轮 平台广 发挥空间大,https://www.lagou.com/jobs/5467820.html
初，中级MYSQL dba,15k,25k,经验1-3年,不限,北京,光大科技,"区块链,人工智能",不需要融资,150-500人,国企，培训机会多。,https://www.lagou.com/jobs/6085507.html
Mysql DBA,10k,15k,经验3-5年,大专,无锡,上海喔趣,移动互联网,不需要融资,150-500人,工作氛围好、旅游、奖金、体检、期权,https://www.lagou.com/jobs/5852471.html
Mysql DBA,15k,30k,经验3-5年,大专,广州,点购商城,金融,D轮及以上,500-2000人,"五险一金,双休,下午茶,餐补",https://www.lagou.com/jobs/4984853.html
Mysql DBA,22k,30k,经验3-5年,大专,深圳,易佰网络科技,"电商,移动互联网",B轮,2000人以上,入职五险一金 高成长公司,https://www.lagou.com/jobs/5539055.html
mysql dba,15k,22k,经验3-5年,大专,深圳,亚飞电子,"移动互联网,电商",未融资,500-2000人,过节福利生日会 年终奖下午茶免费晚餐,https://www.lagou.com/jobs/5934715.html
MySQL DBA（数据库工程师）,15k,30k,经验3-5年,本科,杭州,达摩网络,"企业服务,消费生活",A轮,50-150人,"发展空间大,弹性工作制,五险一金,福利多",https://www.lagou.com/jobs/4258592.html
MySQL DBA,20k,28k,经验5-10年,大专,深圳,跨越速运,其他,不需要融资,2000人以上,"班车接送,下午茶,员工宿舍,加班补贴",https://www.lagou.com/jobs/6074913.html
Mysql研发/DBA,8k,15k,经验1-3年,不限,武汉,武汉物易云通网络科技,"移动互联网,电商",B轮,150-500人,13薪 五险一金 带薪年假 周末双休,https://www.lagou.com/jobs/5328072.html
MySQL DBA,17k,25k,经验1-3年,本科,北京,下厨房,移动互联网,B轮,50-150人,"免费午餐,不打卡，年假11天起",https://www.lagou.com/jobs/6006866.html
mysql dba,15k,30k,经验3-5年,不限,杭州,浙江远图互联科技股份有限公司,"移动互联网,医疗丨健康",上市公司,150-500人,"阿里技术,互联网医疗",https://www.lagou.com/jobs/2892250.html
Mysql DBA (高级),20k,30k,经验5-10年,本科,深圳,SEE小电铺,移动互联网,C轮,150-500人,包午晚餐 交通便利 福利诱人 团队专业,https://www.lagou.com/jobs/5550685.html
高级 MySQL DBA,25k,35k,经验5-10年,本科,北京,云账户,"移动互联网,数据服务",C轮,150-500人,"五险一金,带薪年假,节日福利,年度体检",https://www.lagou.com/jobs/6006383.html
mysql dba,15k,20k,经验1-3年,大专,广州,泽邦创思,"移动互联网,游戏",未融资,15-50人,节日福利，年底十三薪，员工旅行，加班补助,https://www.lagou.com/jobs/6068229.html
MySQL DBA,12k,20k,经验不限,本科,上海,泛微,"移动互联网,企业服务",上市公司,2000人以上,包三餐 福利待遇好 技术先进,https://www.lagou.com/jobs/5817943.html
高级 MySQL DBA,20k,35k,经验3-5年,不限,北京,光大科技,"区块链,人工智能",不需要融资,150-500人,国企，培训机会多。,https://www.lagou.com/jobs/6085504.html
解决方案经理-MySQL,13k,25k,经验3-5年,本科,北京,爱可生,数据服务,B轮,150-500人,"新三板,技术大牛,团建活动",https://www.lagou.com/jobs/4394474.html
MySQL DBA,10k,15k,经验不限,本科,北京,拓林思,数据服务,不需要融资,15-50人,牛人多 工资多 假期多 弹性工作多,https://www.lagou.com/jobs/488571.html
Mysql DBA,10k,20k,经验3-5年,本科,武汉,高阳捷迅,电商,未融资,500-2000人,7险1金/餐补/健身/双休/体检/团建,https://www.lagou.com/jobs/5395086.html
高级MySQL DBA(J10591),20k,40k,经验5-10年,大专,深圳,跨越速运,其他,不需要融资,2000人以上,晋升空间大，绩效奖金，扁平管理,https://www.lagou.com/jobs/5314367.html
Mysql DBA工程师,15k,25k,经验3-5年,本科,深圳,互盟股份,"数据服务,移动互联网",上市公司,150-500人,上市公司 5号发薪 优厚福利,https://www.lagou.com/jobs/5620844.html
资深MySQL DBA工程师(J10905),18k,26k,经验3-5年,本科,上海,维信金融科技集团,金融,上市公司,2000人以上,"团队优秀,发展平台好",https://www.lagou.com/jobs/5422976.html
高级Mysql DBA工程师,15k,25k,经验5-10年,本科,深圳,SEE小电铺,移动互联网,C轮,150-500人,腾讯领投C+轮,https://www.lagou.com/jobs/6008277.html
资深MySQL DBA,10k,20k,经验5-10年,本科,上海,华通银行,"金融,移动互联网",不需要融资,150-500人,"带薪休假,办公环境",https://www.lagou.com/jobs/5223048.html
Mysql-DBA 数据库工程师,15k,20k,经验1-3年,大专,重庆,众玖盛辰,"移动互联网,电商",不需要融资,15-50人,发展前景好 扁平化管理 工作环境好,https://www.lagou.com/jobs/5509099.html
高级MySQL DBA,20k,35k,经验5-10年,本科,深圳,环球易购,电商,上市公司,2000人以上,"上市公司,五险一金,实力雄厚,大团队",https://www.lagou.com/jobs/4379055.html
MYSQL DB开发工程师,20k,30k,经验5-10年,本科,深圳,麒讯,"移动互联网,金融",不需要融资,150-500人,五险一金、餐补,https://www.lagou.com/jobs/5682103.html
DBA/数据库管理员/MySQL/软件工程师,10k,15k,经验5-10年,大专,南宁,咪付,移动互联网,天使轮,50-150人,"DBA,mysql,数据库开发,清分结算",https://www.lagou.com/jobs/3823431.html
Mysql DBA工程师,18k,36k,经验3-5年,本科,北京,闲徕互娱,移动互联网,不需要融资,500-2000人,发展前景,https://www.lagou.com/jobs/5959086.html
MySQL DBA,11k,15k,经验3-5年,本科,西安,ZTE中兴,"数据服务,信息安全",上市公司,2000人以上,......,https://www.lagou.com/jobs/5657369.html
MySQL,10k,20k,经验不限,不限,上海,爱可生,数据服务,B轮,150-500人,新三板 技术大牛、零食水果、 各种团建,https://www.lagou.com/jobs/1430637.html
PHP+MYSQL人才招聘,3k,6k,经验不限,大专,潍坊,盛水泓方,金融,不需要融资,50-150人,双休、五险、工作七小时、,https://www.lagou.com/jobs/6051913.html
DB2\MySQL DBA工程师,10k,20k,经验不限,大专,佛山,百硕,"企业服务,金融",不需要融资,150-500人,五险一金、技术培训、运维开发,https://www.lagou.com/jobs/5537917.html
资深Mysql DBA,20k,25k,经验5-10年,本科,上海,兔小二,移动互联网,A轮,150-500人,交通方便,https://www.lagou.com/jobs/5796532.html
MySQL DBA,11k,22k,经验5-10年,本科,深圳,美的电商,电商,上市公司,2000人以上,不打卡 团队年轻 领导nice,https://www.lagou.com/jobs/5925747.html
mysql dba,20k,30k,经验3-5年,本科,上海,速懒鲜生,"移动互联网,电商",不需要融资,150-500人,? 丰厚的奖金,https://www.lagou.com/jobs/6059698.html
Mysql数据库管理员/dba,8k,16k,经验1-3年,不限,深圳,成都天用唯勤,其他,不需要融资,15-50人,双休 五险一金 餐补 差补,https://www.lagou.com/jobs/5933913.html
高级Mysql数据库工程师,25k,35k,经验5-10年,本科,上海,汇付,"移动互联网,金融",上市公司,500-2000人,"扁平管理,团队氛围好",https://www.lagou.com/jobs/6011644.html
MySQL DBA,12k,17k,经验3-5年,本科,北京,资产360,"移动互联网,消费生活",D轮及以上,500-2000人,七险一金 自助免费午餐,https://www.lagou.com/jobs/5996919.html
高级Mysql数据库工程师,15k,25k,经验3-5年,本科,上海,华住酒店集团,"旅游,消费生活",上市公司,2000人以上,上市公司，五险一金,https://www.lagou.com/jobs/6069098.html
资深 MySQL DBA 工程师,30k,45k,经验3-5年,本科,北京,知乎,社交,D轮及以上,500-2000人,"三餐,健身房,mac",https://www.lagou.com/jobs/5202466.html
MySQL DBA 数据库管理员,8k,15k,经验1-3年,本科,成都,好房通科技,电商,上市公司,150-500人,"平台好,车补餐补,团队氛围佳",https://www.lagou.com/jobs/5230720.html
MYSQL数据库运维岗,20k,40k,经验3-5年,本科,北京,百信银行,金融,不需要融资,150-500人,福利待遇 发展前景,https://www.lagou.com/jobs/5465035.html
Oracle MySQL PostgreSQL数据库DBA,15k,25k,经验5-10年,本科,南京,亚信,"企业服务,移动互联网",不需要融资,2000人以上,年底双薪+年终奖+弹性工作+专注技术,https://www.lagou.com/jobs/1471107.html
高级MySQL数据库工程师,18k,25k,经验3-5年,本科,北京,云和恩墨,数据服务,不需要融资,150-500人,"行业大牛,股权激励,带薪假期",https://www.lagou.com/jobs/6053610.html
MySQL DBA（实习）,4k,6k,经验不限,本科,上海,爱可生,数据服务,B轮,150-500人,"新三板,技术大牛,团建活动",https://www.lagou.com/jobs/4406274.html
腾讯金融数据库 高级MySQL DBA,25k,40k,经验3-5年,本科,深圳,腾讯,社交,上市公司,2000人以上,"氛围和谐,福利齐全,长期激励",https://www.lagou.com/jobs/4648154.html
高级MySQL 数据库工程师,15k,25k,经验3-5年,本科,深圳,云和恩墨,数据服务,不需要融资,150-500人,"股权激励,带薪休假,福利多多,绩效提成",https://www.lagou.com/jobs/5969835.html
云数据库研发工程师-RDS MySQL,20k,40k,经验1-3年,本科,北京,字节跳动,文娱丨内容,C轮,2000人以上,弹性工作，免费三餐，租房补贴，健身瑜伽,https://www.lagou.com/jobs/5334363.html
